geocode,Distance2Center,minDist_subcenter,Build_Density,Urb_Build_Density,Pop_Density,Urb_Pop_Density,SF_share,m2cap,Pop_2018,transit_access,Car_HH,Car_cap,Inc_HH,Inc_cap,HH_size,share_65+,tCO2cap_res,tCO2cap_mob,tCO2cap_energy,Region,Country,pkm_cap_Car,pkm_cap_Transit,Pop_2017,city_size,Country_France,Country_Germany,Population,Income_cap_stand,City_Pop,clean_intersection_density_km,street_density_km,bike_lane_share
1219,3.40511114,4.573968466,1646984.841,1856349.888,34.40389341,38.77732333,13.94506917,35.18761651,23860.44358,54.33747381,0.82154895,0.387329452,2239.314732,1055.752732,2.121059849,0.232439229,1.353216886,0.484,1.837216886,Dresden,Germany,2252.4903,836.0387,0,2,0,1,23860.44358,0,555974.3255,37.54445383,8150.469982,0.0939
1237,5.8026623,2.270396401,2106409.45,2262363.368,38.64004997,41.5008742,5.735711359,36.25485234,16508.56264,45.22106673,0.975267708,0.648382742,1963.289661,1305.24483,1.504154328,0.280816524,1.387659057,0.5297,1.917359057,Dresden,Germany,2361.7267,1067.2694,0,2,0,1,16508.56264,1,555974.3255,41.21728084,8113.000005,0.1227
1239,6.572636102,2.192113422,1708260.148,2880003.379,28.41793057,47.91058092,10.40226745,36.43706903,16241.54543,22.92909752,0.850508444,0.607861453,1544.251163,1103.681876,1.399181409,0.290481468,1.398322285,0.6457,2.044022285,Dresden,Germany,2742.3911,1131.173,0,2,0,1,16241.54543,0,555974.3255,33.66758088,8041.697578,0.0315
1257,7.861308265,0.677237199,1985867.271,2851726.275,21.26530048,30.53719501,17.43502176,37.33800969,17563.1125,23.77278702,0.76822307,0.415818031,2001.463101,1083.33696,1.847498215,0.27404202,1.475137804,0.479,1.954137804,Dresden,Germany,2314.5741,761.8698,0,2,0,1,17563.1125,0,555974.3255,36.932316,8282.045133,0.0115
1259,9.588545232,1.549635604,1019847.554,1767373.673,18.62248425,32.27236096,29.59854172,40.40707161,19278.14742,12.82624406,1.359736431,0.581916812,2560.635892,1095.857285,2.336650881,0.267403258,1.62334524,0.5369,2.16024524,Dresden,Germany,2731.4979,369.219,0,2,0,1,19278.14742,0,555974.3255,29.79070793,6114.598304,0.0321
1277,4.836222225,3.808504055,3495647.622,3612065.385,69.42877939,71.74100994,5.151695455,37.77051918,33725.01141,58.05218011,1.010265594,0.572243456,2371.884004,1343.503241,1.765447177,0.234247591,1.373428853,0.4166,1.790028853,Dresden,Germany,2031.7434,689.8166,0,2,0,1,33725.01141,1,555974.3255,51.82766997,11121.92905,0.1053
1279,6.984062176,2.234633453,1385437.809,1888795.53,44.60329254,60.80857545,6.993699483,37.26793201,21774.18177,35.07237749,0.86653551,0.50936798,1675.605668,984.9566052,1.701197453,0.270689814,1.422164618,0.5105,1.932664618,Dresden,Germany,2397.2608,1037.8195,0,2,0,1,21774.18177,0,555974.3255,37.95254572,7285.643282,0
1307,2.974867322,2.02504038,3699188.186,4562594.416,72.83190486,89.8311807,0.236454912,34.65395228,26649.18852,62.99244864,0.619680035,0.413508491,1933.200777,1290.012409,1.498590838,0.341476228,1.243063099,0.3538,1.596863099,Dresden,Germany,1707.942,848.7605,0,2,0,1,26649.18852,1,555974.3255,47.33865918,9928.218848,0.2905
1309,3.928057544,3.38047559,2563725.602,2956778.522,78.92985333,91.03084001,3.168895961,38.08338209,37244.49039,62.25074939,0.775069258,0.398806001,2334.039122,1200.962105,1.943474413,0.229191279,1.394851217,0.3256,1.720451217,Dresden,Germany,1578.9463,673.0583,0,2,0,1,37244.49039,0,555974.3255,60.60164559,12475.22194,0.1271
1324,7.742414294,6.136708272,880283.809,1367731.319,21.10419641,32.79041384,37.40713443,45.4885752,9750.503369,20.4444181,1.163024708,0.629196683,2318.563446,1254.343454,1.848427908,0.258332479,1.821675703,0.3577,2.179375703,Dresden,Germany,1985.1257,914.9924,0,2,0,1,9750.503369,0,555974.3255,28.56643226,6204.236503,0
1326,7.965321233,3.416625093,373735.6479,842687.9783,6.975427466,15.72798555,45.83540159,49.43297295,10853.25269,14.90178737,1.311641968,0.552557172,2883.359551,1214.676748,2.373766976,0.258914586,2.040007053,0.6045,2.644507053,Dresden,Germany,2734.629,1090.2858,0,2,0,1,10853.25269,0,555974.3255,21.01673231,4968.278593,0
1328,11.94638665,7.160913493,204230.6151,1165077.816,3.2017812,18.26525492,59.64618361,43.15932338,13175.86016,2.153950918,1.377111213,0.510695874,2205.048418,817.7328877,2.696538749,0.239754098,1.984632148,0.577,2.561632148,Dresden,Germany,2668.579,1358.4177,0,2,0,1,13175.86016,0,555974.3255,7.141608066,1634.148267,0
40210,0.424220051,2.237786341,14339589.8,17220092.72,102.0543198,122.5547505,0.531039912,37.04594108,6564.907111,114.7929284,0.553425858,0.394088593,2300.983407,1638.505503,1.404318388,0.132673267,1.475339858,0.4132,1.888539858,Düsseldorf,Germany,1720.5777,1169.1205,0,2,0,1,6564.907111,1,642304,83.04669951,15073.68155,0.1374
40211,0.766862855,1.479336332,6757167.633,6909409.704,110.3474747,112.8336537,0.547432424,41.80030064,10102.7654,87.95299271,0.655171592,0.442327367,2621.580426,1769.913076,1.481191625,0.145897258,1.737258966,0.3786,2.115858966,Düsseldorf,Germany,1340.7305,1055.0144,0,2,0,1,10102.7654,2,642304,73.25249416,13747.13153,0.1443
40212,0.286538195,1.949050106,12912741.2,12912741.2,109.4616662,109.4616662,0.545399052,36.9987154,4751.106956,115.977064,0.852724417,0.577148942,4504.702308,3048.914888,1.477477225,0.133866554,1.578050982,0.1638,1.741850982,Düsseldorf,Germany,0,2060.7958,0,2,0,1,4751.106956,3,642304,76.51722928,14837.28147,0.1393
40213,0.786152971,2.004849847,7542547.328,9238974.772,46.70123011,57.20500887,3.007271279,55.59101004,5572.776659,76.94523828,1.005480559,0.775934488,2391.681229,1845.672634,1.295831767,0.198456846,2.704094313,0.4928,3.196894313,Düsseldorf,Germany,2000.5005,1117.9644,0,2,0,1,5572.776659,2,642304,64.07042665,13477.93881,0.0952
40215,0.925226042,2.91499573,8837310.171,9274857.442,199.9366834,209.8358211,0.407145825,37.44719564,15860.44911,89.84791827,0.641884397,0.424654846,2431.698184,1608.751394,1.511543793,0.121752837,1.564526566,0.3903,1.954826566,Düsseldorf,Germany,1523.0716,1269.3056,0,2,0,1,15860.44911,1,642304,76.92532117,15084.97345,0.1115
40217,1.399849672,3.24481756,9454203.484,10053115.91,123.2752978,131.0846398,0.626007971,42.55062242,9450.581091,77.65998059,0.710314354,0.451738869,2855.705775,1816.144202,1.572400348,0.145593059,1.865008652,0.4722,2.337208652,Düsseldorf,Germany,1964.5939,1058.3252,0,2,0,1,9450.581091,2,642304,71.62012661,15453.84159,0.1033
40219,1.890333927,3.378277674,8098626.604,8196369.633,135.1908849,136.8225154,0.696702276,44.3667899,11161.57819,52.18246965,0.71839223,0.465993353,3010.003189,1952.473065,1.541636217,0.154004659,1.759548884,0.5077,2.267248884,Düsseldorf,Germany,2163.0503,630.0841,0,2,0,1,11161.57819,2,642304,47.33865918,10475.44048,0.1166
40221,3.082876573,3.904367306,1843284.732,3446361.941,10.59230552,19.80427548,9.06051349,39.23761547,12269.93574,12.41023214,0.965481659,0.52565109,2572.808935,1400.751438,1.836734817,0.166992665,1.652927123,0.5965,2.249427123,Düsseldorf,Germany,2704.0753,740.6195,0,2,0,1,12269.93574,1,642304,23.66932959,6197.080408,0.0895
40223,2.347584943,4.265557906,2820793.879,3882933.609,70.21316368,96.65117862,4.613376948,40.03745073,23879.40389,31.66759905,0.869794451,0.497363913,2750.202457,1572.614603,1.748808927,0.170442648,1.670384522,0.5113,2.181684522,Düsseldorf,Germany,2145.0207,894.6912,0,2,0,1,23879.40389,1,642304,58.3571402,11634.85627,0.0871
40225,3.058149433,4.269524684,2864081.017,2965058.043,32.92784948,34.08876507,4.453446802,39.40279167,15071.88449,36.48683326,0.866897928,0.566226013,2213.304071,1445.64925,1.531010424,0.168259023,1.745315157,0.5855,2.330815157,Düsseldorf,Germany,2442.278,1169.3035,0,2,0,1,15071.88449,1,642304,31.0149836,8280.416234,0.0472
40227,1.430023096,3.153098916,5630028.112,5961012.047,130.3460889,138.00901,2.380193122,34.56922948,28134.27466,56.0679444,0.589362286,0.389803295,2386.501884,1578.428615,1.511947934,0.144913628,1.501326839,0.3512,1.852526839,Düsseldorf,Germany,1327.4913,1222.1646,0,2,0,1,28134.27466,1,642304,53.46003752,10410.70609,0.1832
40229,4.558751111,2.219292015,1658971.451,2010756.028,50.79782817,61.56949786,12.68050912,35.95314362,21857.08916,34.20108769,0.861897616,0.499972447,2333.452122,1353.596698,1.72389023,0.200576474,1.622572124,0.5283,2.150872124,Düsseldorf,Germany,2301.9077,1001.1269,0,2,0,1,21857.08916,1,642304,46.31842946,9252.215041,0.0966
40231,3.232315208,3.934668987,5036978.523,5105788.948,60.21860306,61.04125252,10.45949795,34.3944845,19908.70423,29.91975026,0.945549588,0.524702435,2134.751857,1184.612115,1.80206823,0.188206339,1.571845976,0.4192,1.991045976,Düsseldorf,Germany,1590.1292,1311.4653,0,2,0,1,19908.70423,0,642304,43.25774029,8718.048875,0.2279
40233,1.779310697,2.803646102,5850311.751,6104845.316,84.22050581,87.88474569,1.808785459,36.31329623,17912.49195,49.89344281,0.600331198,0.386009907,2190.44854,1408.44727,1.555222256,0.148392139,1.578453131,0.4361,2.014553131,Düsseldorf,Germany,2046.5956,1061.9753,0,2,0,1,17912.49195,1,642304,48.35888891,10017.10636,0.1245
40235,2.76426265,2.807548463,4630707.019,4790779.236,78.60418518,81.32133963,3.544365364,41.86625466,20615.60459,37.4738359,0.777634623,0.428283522,2801.752624,1543.069776,1.81570054,0.167297245,1.872869672,0.4567,2.329569672,Düsseldorf,Germany,1871.2251,1134.8116,0,2,0,1,20615.60459,1,642304,53.25599158,10865.4182,0.0593
40237,2.255537837,1.894507693,4656341.946,4709261.132,93.67064353,94.73520758,2.395092089,38.88863054,17334.79175,43.95159222,0.932559215,0.516412237,3184.684391,1763.54484,1.805842595,0.188116527,1.731810929,0.4325,2.164310929,Düsseldorf,Germany,1840.2438,809.7343,0,2,0,1,17334.79175,2,642304,58.96927803,12290.42549,0.1134
40239,2.600209296,1.343423134,4196724.362,4197173.629,107.9538155,107.9653721,2.645257819,38.67960661,12815.74205,29.28358206,0.81521357,0.506027269,2602.182175,1615.251742,1.611007193,0.190074906,1.708338615,0.4873,2.195638615,Düsseldorf,Germany,2288.1924,974.0199,0,2,0,1,12815.74205,1,642304,61.00973748,12787.44285,0.0828
40468,4.549615055,1.759209621,4888102.608,5070304.263,34.10633015,35.37762708,24.68924357,41.61348418,22461.87958,27.33618105,1.034186141,0.555038797,2289.552605,1228.783168,1.863268202,0.216721574,2.008552635,0.511,2.519552635,Düsseldorf,Germany,2345.0241,848.5225,0,2,0,1,22461.87958,0,642304,46.11438351,8263.35228,0.1719
40470,3.769283725,1.666382014,2684206.505,2723469.607,66.37336153,67.34423471,8.361509055,37.19847052,20319.11461,26.98733006,0.98455315,0.528221785,2820.840753,1513.406907,1.86390107,0.175008613,1.62903287,0.4444,2.07343287,Düsseldorf,Germany,1901.5426,913.9947,0,2,0,1,20319.11461,1,642304,55.29645103,10863.09452,0.0964
40472,5.594014465,0.405143501,5319846.754,10263376.72,22.04906394,42.53841513,17.59134669,35.74582763,26432.6904,12.59733781,1.064078666,0.499155155,2487.359499,1166.810647,2.131759344,0.186660614,1.566781108,0.5153,2.082081108,Düsseldorf,Germany,2360.712,1026.0278,0,2,0,1,26432.6904,0,642304,28.36238632,6407.494831,0.0238
40474,5.462607362,1.217259054,3288422.071,4777123.13,8.032352229,11.66867719,23.97975922,47.51358961,16510.05939,8.303854105,0.990758086,0.528119342,2787.665818,1485.95329,1.87601174,0.213870382,2.197468119,0.465,2.662468119,Düsseldorf,Germany,2083.3729,1237.3858,0,2,0,1,16510.05939,1,642304,56.5207267,11777.26116,0.1352
40476,2.911184927,0.911505341,8275496.212,8882967.441,105.6799479,113.4374921,2.703082022,40.45018898,22284.65726,38.38720041,0.720979071,0.438596163,2701.349998,1643.323352,1.643833512,0.178864707,1.722915665,0.4288,2.151715665,Düsseldorf,Germany,1824.235,1157.9985,0,2,0,1,22284.65726,1,642304,61.41782937,12381.5622,0.1672
40477,1.750775496,0.259615123,7702177.294,8078382.769,146.0175876,153.1496768,0.712685102,45.1821029,16706.34448,49.51843749,0.734488354,0.455360645,2812.628719,1743.745042,1.612981629,0.156530588,1.820426703,0.3915,2.211926703,Düsseldorf,Germany,1777.5171,949.6468,0,2,0,1,16706.34448,2,642304,59.58141587,13043.25055,0.1331
40479,1.239115992,0.778725483,4868416.56,5538655.703,107.6109493,122.4258422,0.542420028,45.54548305,11707.87638,62.81445938,0.691722896,0.422297262,3078.489739,1879.419917,1.637999955,0.154595149,1.971179564,0.4024,2.373579564,Düsseldorf,Germany,1689.5163,748.5641,0,2,0,1,11707.87638,2,642304,63.86638071,12896.10588,0.1268
40489,10.35735072,4.274852304,302683.7681,1152521.923,7.736924304,29.45970618,42.51774281,50.84555473,24903.26936,3.673328279,1.33899844,0.646122214,3100.128276,1495.940313,2.072360942,0.217523993,2.279598073,0.7584,3.037998073,Düsseldorf,Germany,3603.4973,1072.1114,0,2,0,1,24903.26936,1,642304,19.79245664,4337.45117,0.0759
40545,2.35891058,2.384487997,2025685.296,2808256.425,51.16775811,70.93509824,7.579138543,55.05017992,13868.16283,27.66820346,0.895178731,0.5541397,3005.775982,1860.656137,1.615438727,0.210989328,2.44335626,0.3998,2.84315626,Düsseldorf,Germany,1794.8887,789.4128,0,2,0,1,13868.16283,2,642304,39.38086734,7453.761633,0.0779
40547,3.866794117,1.800238175,1993643.821,3104956.583,29.45664727,45.87660539,14.00896785,47.97737519,15287.39015,13.82893122,1.122086266,0.585202404,3334.206565,1738.890989,1.91743277,0.239222869,2.181685256,0.4794,2.661085256,Düsseldorf,Germany,2117.4021,694.8435,0,2,0,1,15287.39015,2,642304,45.50224568,10212.5332,0.0464
40549,5.308200621,0.849850484,6653194.243,7166164.447,31.76840331,34.21778984,8.957877924,43.03436683,15126.44702,12.1398322,1.088634877,0.531974675,2726.30002,1332.239668,2.046403576,0.186632289,1.821652215,0.5138,2.335452215,Düsseldorf,Germany,2466.8582,908.1993,0,2,0,1,15126.44702,1,642304,29.79070793,8106.365655,0.0906
40589,6.520697002,0.681219742,1993048.775,4358588.629,16.20933889,35.44812402,16.39988181,38.15898809,21463.61425,10.5496442,1.074990196,0.568875722,2614.607206,1383.628024,1.889674942,0.18174618,1.706745879,0.5917,2.298445879,Düsseldorf,Germany,2771.8362,903.582,0,2,0,1,21463.61425,1,642304,29.99475388,6544.426596,0.1951
40591,4.180620804,2.318845819,2034946.962,2130131.607,54.49488904,57.04388748,17.89747892,38.37188892,25993.99826,27.22451623,0.934192999,0.492188068,2241.592767,1181.003513,1.898040728,0.193467723,1.689344823,0.5785,2.267844823,Düsseldorf,Germany,2543.0854,1242.6022,0,2,0,1,25993.99826,0,642304,56.72477264,11074.87483,0.0837
40593,10.04482328,3.030410118,1437647.65,4168985.712,14.88893189,43.17590916,25.93545244,44.45968472,13072.27968,8.784723098,1.183514533,0.587665444,2490.288062,1236.534237,2.013925687,0.249082007,2.063921033,0.6625,2.726421033,Düsseldorf,Germany,2850.7576,986.5368,0,2,0,1,13072.27968,0,642304,46.93056729,9355.602672,0.0661
40595,12.2684529,3.769300339,1390627.744,2186654.04,48.70904488,76.59118714,23.21248564,36.55099529,24688.36562,8.259217567,1.142731592,0.509692456,2408.099107,1074.084201,2.242002168,0.211560272,1.673639755,0.6055,2.279139755,Düsseldorf,Germany,2780.7411,1309.4534,0,2,0,1,24688.36562,0,642304,25.91383498,5471.47038,0.0108
40597,8.788172197,2.422616125,2968859.639,4380923.037,30.51568112,45.02969713,16.05434616,43.51356686,14388.53534,19.4349004,0.996905616,0.507346056,2746.399439,1397.699944,1.964942083,0.208423101,2.010315117,0.7998,2.810115117,Düsseldorf,Germany,3342.0903,1851.8331,0,2,0,1,14388.53534,1,642304,39.99300517,8619.348179,0.0501
40599,7.135593687,0.917374179,3398023.529,5184036.904,35.09496889,53.54101062,11.89008497,34.9480009,22100.82384,17.76777623,1.07553726,0.554100909,2205.61409,1136.2998,1.94104944,0.191756029,1.549505307,0.5205,2.070005307,Düsseldorf,Germany,2300.5212,1010.9237,0,2,0,1,22100.82384,0,642304,31.42307549,6678.319708,0.1544
40625,4.929156096,5.031079033,1743008.134,2370835.102,43.33272559,58.94105992,20.62278875,41.9185609,27718.61909,29.66539319,0.959538401,0.503977078,2518.108389,1322.582719,1.903932625,0.22103972,1.913346584,0.5323,2.445646584,Düsseldorf,Germany,2290.1438,1059.5224,0,2,0,1,27718.61909,1,642304,43.25774029,7940.08637,0.0929
40627,6.234291585,3.257371934,563501.9019,1306305.673,18.51302312,42.91674446,35.40442336,44.0405079,20498.75709,13.78404307,1.240149515,0.60035942,2671.185303,1293.127352,2.065678449,0.239914142,2.211597275,0.6904,2.901997275,Düsseldorf,Germany,3275.497,850.5173,0,2,0,1,20498.75709,1,642304,22.85314581,4023.521179,0.1244
40629,6.439985659,4.171779073,306441.3266,1019092.466,6.481802953,21.55569756,25.05389989,46.29027699,13507.02833,6.066782399,1.121565259,0.571412863,2847.065674,1450.517421,1.962793161,0.219367735,2.196604027,0.7113,2.907904027,Düsseldorf,Germany,3444.7186,816.2087,0,2,0,1,13507.02833,1,642304,13.6710783,3308.093451,0.0135
4103,1.516398192,0.953991167,9486439.189,11096266.73,41.87274143,48.97845211,0.634900457,34.98458564,18265.77683,51.25479493,0.481525809,0.32146461,2064.735223,1378.408572,1.49791235,0.088579875,1.198299752,0.3547,1.552999752,Leipzig,Germany,1973.0664,677.6984,0,2,0,1,18265.77683,1,588191.4072,61.62187531,13317.7203,0.2236
4105,1.220359577,2.494117489,5901315.476,6366663.141,40.22927114,43.40154645,0.714793439,43.92997238,19560.63201,33.56346955,0.779062962,0.44644952,2529.17469,1449.367871,1.74501915,0.153826491,1.504903238,0.3872,1.892103238,Leipzig,Germany,1823.7603,576.2589,0,2,0,1,19560.63201,1,588191.4072,45.09415379,8863.56118,0.2311
4107,1.330527452,0.71216044,6178478.85,6407710.789,86.26755092,89.4682219,1.076573422,42.11701525,14180.64117,42.65385242,0.578415945,0.380896181,1790.291147,1178.935447,1.518565883,0.120301812,1.388461762,0.3266,1.715061762,Leipzig,Germany,1428.4075,531.0329,0,2,0,1,14180.64117,0,588191.4072,62.64210504,12844.54102,0.1777
4109,0.145978072,1.888107407,12864753.9,14035339.05,55.52022475,60.57210149,1.2437043,43.64802732,14068.69058,65.36824016,0.463501297,0.310620799,1859.196495,1245.962212,1.492177272,0.12723008,1.485706452,0.3719,1.857606452,Leipzig,Germany,1695.6857,591.7733,0,2,0,1,14068.69058,0,588191.4072,68.96752932,13086.91129,0.2237
4129,3.177637679,3.151773844,3620275.286,3826350.732,31.61457723,33.41416085,8.311096679,38.1806677,14560.75577,20.33785084,0.926325225,0.470365078,2209.373099,1121.865109,1.969375,0.136872468,1.365734528,0.2618,1.627534528,Leipzig,Germany,1055.636,678.353,0,2,0,1,14560.75577,0,588191.4072,48.56293485,10584.34001,0.0628
4155,2.309720449,3.744888717,3346291.892,3397646.564,83.39544233,84.67529049,2.412146704,43.3079633,18610.87401,29.46337207,0.787886106,0.425857371,2738.699543,1480.284242,1.850117339,0.155230777,1.497328302,0.2814,1.778728302,Leipzig,Germany,1282.5476,804.8023,0,2,0,1,18610.87401,1,588191.4072,55.90858886,10706.36805,0.0944
4157,3.304501073,3.826671022,2603550.381,2921510.264,67.86184537,76.14950692,5.104716097,40.7837368,26442.34165,19.80654437,0.650544763,0.407443121,2063.909653,1292.648619,1.596651729,0.152938507,1.46957799,0.4404,1.90997799,Leipzig,Germany,1889.9396,1172.0288,0,2,0,1,26442.34165,1,588191.4072,46.93056729,9998.956475,0.0691
4158,8.824024184,0.407600043,2458179.41,6435284.756,5.159005259,13.50579529,45.54180633,44.05023152,14906.8677,2.280983897,1.428654354,0.721707969,2605.3466,1316.133184,1.97954632,0.137720534,1.763508164,0.7653,2.528808164,Leipzig,Germany,3765.4907,743.7203,0,2,0,1,14906.8677,1,588191.4072,6.529470232,1970.101141,0
4159,4.912614894,4.334499345,872386.2459,1828188.408,14.55348412,30.49854476,16.72193222,39.02854355,26643.27737,7.276093616,1.127766897,0.649536985,2212.621059,1274.358394,1.736262788,0.125323725,1.427265973,0.8204,2.247665973,Leipzig,Germany,4272.4113,536.6523,0,2,0,1,26643.27737,1,588191.4072,30.81093766,6844.810589,0.1354
4177,3.19344815,0.391416302,3665592.967,3743887.981,82.31915534,84.07744641,1.791925104,37.40450126,24312.31233,26.09492644,0.508887391,0.33643495,2019.396127,1335.06046,1.512587773,0.151900296,1.331441819,0.4506,1.782041819,Leipzig,Germany,1748.7389,934.8695,0,2,0,1,24312.31233,1,588191.4072,45.91033757,9106.741913,0.1909
4178,6.314712405,3.636944465,1074107.945,2439502.652,9.516067327,21.61279188,36.14586861,43.14851314,14986.12213,3.308773455,1.148526259,0.529882162,2894.274946,1335.297868,2.167512594,0.124649673,1.709109918,0.6911,2.400209918,Leipzig,Germany,3380.5751,280.9644,0,2,0,1,14986.12213,1,588191.4072,26.73001876,5387.261638,0.0338
4179,4.515755633,1.469742629,2264273.819,2733424.909,23.80878471,28.74189714,5.613004367,39.75547803,17818.32813,11.77395205,0.637563397,0.458764211,1585.049939,1140.53628,1.38974092,0.136098328,1.514050509,0.2691,1.783150509,Leipzig,Germany,1192.8616,156.5048,0,2,0,1,17818.32813,0,588191.4072,37.95254572,8070.558245,0.1584
4205,7.586013087,4.42394111,1055645.049,1912906.121,24.17135739,43.80026939,9.549970662,40.80705186,15863.59354,6.761164247,0.879750367,0.482454021,1622.378861,889.7105756,1.823490588,0.15084468,1.390400466,0.5684,1.958800466,Leipzig,Germany,2667.3551,1119.7735,0,2,0,1,15863.59354,0,588191.4072,37.74849978,7487.63326,0.0072
4207,7.532387494,4.474477157,913134.5914,1636236.364,22.41337071,40.16228555,13.55008263,40.60680597,19427.43781,7.76796558,0.845797188,0.483980055,1850.478829,1058.876594,1.747586866,0.130231122,1.361613757,0.7676,2.129213757,Leipzig,Germany,4028.4831,1042.1396,0,2,0,1,19427.43781,0,588191.4072,32.23925927,7965.375825,0.0271
4209,6.313155484,3.202935446,4897577.145,5195588.315,90.14708075,95.63241282,0.715501945,34.66918066,21143.39255,17.36954564,0.738136025,0.448784841,1638.210603,996.0279141,1.644743666,0.136546375,1.191303424,0.4436,1.634903424,Leipzig,Germany,2002.3042,745.1317,0,2,0,1,21143.39255,0,588191.4072,38.15659167,9335.620045,0.0274
4229,3.473564734,1.107166125,3163666.815,3331691.213,63.75384276,67.13985072,3.478133024,38.12770758,37505.6827,24.80522782,0.66683763,0.331689471,2496.899351,1241.974338,2.01042749,0.172132459,1.317700842,0.3672,1.684900842,Leipzig,Germany,1614.8456,643.4427,0,2,0,1,37505.6827,0,588191.4072,45.09415379,9402.06271,0.4066
4249,9.362043946,7.102278855,472908.5525,1448463.529,4.205885994,12.88213638,37.80073913,42.79229931,15966.22305,1.80487172,1.064081528,0.527899913,2497.779948,1239.169916,2.015688016,0.130965802,1.737193874,0.7942,2.531393874,Leipzig,Germany,3770.9755,1113.9794,0,2,0,1,15966.22305,0,588191.4072,19.99650259,4728.060403,0.018
4275,2.540868004,0.544469684,4771976.242,5139247.354,95.76305171,103.1333739,0.730818666,39.69524012,26044.65816,29.06384849,0.660849865,0.360025941,2363.290651,1287.502632,1.835561802,0.162219236,1.423480822,0.3174,1.740880822,Leipzig,Germany,1506.3097,592.8305,0,2,0,1,26044.65816,1,588191.4072,44.6860619,11366.86457,0.0836
4277,3.810284391,1.841975868,1381630.815,1426403.777,29.86151415,30.82920278,10.81916337,38.76883484,24549.48756,14.29526079,0.820405627,0.409305676,2207.654307,1101.413019,2.004383704,0.137276467,1.468419788,0.5632,2.031619788,Leipzig,Germany,2723.5823,806.1308,0,2,0,1,24549.48756,0,588191.4072,40.605143,9388.061485,0.0891
4279,5.580095291,3.682952859,1387590.197,1606206.906,26.45689449,30.62521393,11.04221736,34.89979358,15578.99162,9.885801458,0.649698869,0.404337585,1888.327942,1175.19361,1.606822847,0.113550292,1.309255273,0.5588,1.868055273,Leipzig,Germany,2771.3608,932.5476,0,2,0,1,15578.99162,0,588191.4072,26.11788093,5681.477323,0.1224
4288,8.091901121,5.92917588,294113.8999,945760.664,5.411009598,17.39978978,45.68284828,45.1844436,11909.44851,1.454627486,0.962244943,0.58710804,1791.089997,1092.822931,1.638957187,0.139642287,1.866603229,0.8669,2.733503229,Leipzig,Germany,3877.873,1109.0792,0,2,0,1,11909.44851,0,588191.4072,15.5074918,3695.175546,0
4289,6.125373118,4.138097503,1138829.299,1284081.724,16.03552957,18.0807874,37.67177377,41.62557151,9902.814679,8.739296227,0.949400387,0.556171025,2373.33593,1390.330882,1.707029571,0.116934262,1.616453408,0.594,2.210453408,Leipzig,Germany,2642.0281,593.4495,0,2,0,1,9902.814679,1,588191.4072,35.70804033,7131.821206,0.0521
4299,3.977455956,1.828387816,1402100.166,1669476.6,38.0921424,45.35620342,8.57223199,39.36553478,17509.67536,15.99841825,0.869533322,0.47853192,2173.34339,1196.060185,1.817085308,0.145174186,1.404408474,0.4224,1.826808474,Leipzig,Germany,1945.3158,885.5067,0,2,0,1,17509.67536,0,588191.4072,37.34040789,7798.445021,0.1072
4315,2.154307246,1.307663139,4700937.256,5067030.25,130.1978659,140.3372325,0.600839928,35.48767804,25862.51413,39.17456522,0.284329429,0.16086905,1561.253748,883.3324368,1.767458868,0.144685458,1.277690665,0.1493,1.426990665,Leipzig,Germany,631.5218,1130.1505,0,2,0,1,25862.51413,0,588191.4072,67.13111582,12646.81581,0.2347
4316,5.673065098,3.509485978,513224.035,1198720.971,8.430644251,19.69118625,56.4725694,45.69018148,7924.221903,4.875192604,1.084816334,0.670639382,1848.679771,1142.863929,1.617585194,0.134528016,1.910888216,0.8663,2.777188216,Leipzig,Germany,3744.4125,1341.474,0,2,0,1,7924.221903,0,588191.4072,21.01673231,5204.104285,0
4317,2.265270879,0.163200223,5254912.087,5458366.096,108.9391723,113.1569614,0.67445002,36.37065563,23141.73216,37.92416333,0.718991527,0.44901361,1758.446773,1098.158329,1.601268895,0.127949183,1.282793869,0.2546,1.537393869,Leipzig,Germany,1340.3565,984.8029,0,2,0,1,23141.73216,0,588191.4072,61.41782937,11924.93676,0.2194
4318,3.245758889,1.566523443,2052113.058,2189737.944,52.07487847,55.56727827,5.52895661,37.45953599,18058.21457,18.60356939,0.586476501,0.346645705,1707.603498,1009.304579,1.69186144,0.131409901,1.357261086,0.2391,1.596361086,Leipzig,Germany,1161.5156,499.7727,0,2,0,1,18058.21457,0,588191.4072,43.05369434,7982.895006,0.1487
4319,7.514024178,5.597107108,494025.8302,1460192.66,6.488178241,19.17711518,35.21700563,40.77808426,11387.40109,2.821749439,1.308239319,0.578022005,2943.563766,1300.560689,2.263303659,0.131202248,1.463322982,0.7399,2.203222982,Leipzig,Germany,3272.8672,1168.8192,0,2,0,1,11387.40109,1,588191.4072,39.99300517,6894.403956,0.0605
4328,5.42039826,3.762460368,1697712.444,2064015.862,18.21331177,22.14306937,6.341342795,36.98906457,5712.033685,19.83670132,1.544427468,0.874236166,2324.391538,1315.741392,1.766602125,0.130777311,1.32876854,0.7283,2.05706854,Leipzig,Germany,3088.9068,1109.86,0,2,0,1,5712.033685,1,588191.4072,31.21902955,6857.145982,0.0298
